iter	Passed	Remaining
4793	19912	7260
4794	19915	7255
4795	19918	7251
4796	19922	7247
4797	19927	7243
4798	19930	7238
4799	19934	7234
4800	19937	7230
4801	19941	7225
4802	19944	7221
4803	19948	7217
4804	19951	7212
4805	19954	7207
4806	19957	7203
4807	19961	7199
4808	19964	7194
4809	19967	7190
4810	19971	7185
4811	19975	7181
4812	19979	7177
4813	19982	7172
4814	19985	7168
4815	19988	7163
4816	19996	7160
4817	19999	7156
4818	20002	7151
4819	20008	7148
4820	20014	7144
4821	20017	7140
4822	20021	7135
4823	20024	7131
4824	20027	7127
4825	20030	7122
4826	20033	7117
4827	20037	7113
4828	20043	7109
4829	20046	7105
4830	20049	7100
4831	20053	7096
4832	20057	7092
4833	20062	7088
4834	20065	7084
4835	20071	7080
4836	20074	7076
4837	20077	7071
4838	20080	7066
4839	20085	7063
4840	20091	7059
4841	20094	7054
4842	20097	7050
4843	20106	7047
4844	20110	7043
4845	20112	7038
4846	20116	7034
4847	20120	7030
4848	20123	7026
4849	20126	7021
4850	20133	7018
4851	20138	7014
4852	20141	7009
4853	20144	7005
4854	20149	7001
4855	20153	6997
4856	20159	6993
4857	20163	6989
4858	20167	6985
4859	20170	6980
4860	20173	6976
4861	20175	6971
4862	20181	6967
4863	20187	6964
4864	20190	6959
4865	20197	6956
4866	20203	6953
4867	20206	6948
4868	20210	6944
4869	20214	6940
4870	20217	6935
4871	20220	6931
4872	20224	6926
4873	20228	6922
4874	20233	6918
4875	20237	6914
4876	20242	6910
4877	20245	6906
4878	20249	6901
4879	20252	6897
4880	20255	6892
4881	20259	6888
4882	20264	6884
4883	20267	6880
4884	20270	6875
4885	20275	6871
4886	20281	6868
4887	20284	6863
4888	20288	6859
4889	20292	6855
4890	20295	6850
4891	20298	6846
4892	20300	6841
4893	20306	6837
4894	20311	6834
4895	20314	6829
4896	20318	6825
4897	20322	6821
4898	20326	6816
4899	20331	6813
4900	20335	6808
4901	20340	6804
4902	20343	6800
4903	20346	6796
4904	20350	6791
4905	20357	6788
4906	20360	6784
4907	20363	6779
4908	20367	6775
4909	20371	6771
4910	20374	6766
4911	20380	6762
4912	20385	6759
4913	20388	6754
4914	20391	6750
4915	20394	6745
4916	20399	6741
4917	20406	6738
4918	20409	6734
4919	20416	6730
4920	20422	6727
4921	20425	6722
4922	20429	6718
4923	20434	6714
4924	20438	6710
4925	20441	6705
4926	20444	6701
4927	20448	6697
4928	20454	6693
4929	20457	6689
4930	20461	6684
4931	20467	6681
4932	20472	6677
4933	20475	6672
4934	20483	6670
4935	20487	6665
4936	20490	6661
4937	20497	6658
4938	20500	6653
4939	20506	6649
4940	20511	6646
4941	20516	6642
4942	20519	6637
4943	20527	6634
4944	20530	6630
4945	20533	6625
4946	20535	6621
4947	20539	6616
4948	20543	6612
4949	20546	6608
4950	20550	6603
4951	20553	6599
4952	20556	6594
4953	20562	6591
4954	20565	6586
4955	20569	6582
4956	20573	6578
4957	20576	6573
4958	20582	6570
4959	20585	6565
4960	20589	6561
4961	20592	6557
4962	20595	6552
4963	20598	6548
4964	20601	6543
4965	20605	6539
4966	20610	6535
4967	20614	6531
4968	20617	6526
4969	20620	6522
4970	20623	6517
4971	20626	6513
4972	20629	6508
4973	20633	6504
4974	20638	6500
4975	20641	6496
4976	20644	6491
4977	20647	6487
4978	20651	6482
4979	20657	6479
4980	20661	6475
4981	20664	6470
4982	20668	6466
4983	20672	6462
4984	20678	6458
4985	20682	6454
4986	20686	6450
4987	20689	6445
4988	20693	6441
4989	20695	6436
4990	20699	6432
4991	20705	6428
4992	20708	6424
4993	20711	6420
4994	20716	6416
4995	20719	6411
4996	20723	6407
4997	20727	6403
4998	20732	6399
4999	20735	6394
5000	20738	6390
5001	20742	6385
5002	20745	6381
5003	20749	6377
5004	20753	6373
5005	20756	6368
5006	20760	6364
5007	20764	6360
5008	20767	6355
5009	20773	6352
5010	20778	6348
5011	20781	6344
5012	20785	6339
5013	20788	6335
5014	20792	6331
5015	20796	6326
5016	20802	6323
5017	20806	6318
5018	20810	6314
5019	20814	6310
5020	20819	6306
5021	20823	6302
5022	20827	6298
5023	20830	6293
5024	20833	6289
5025	20836	6284
5026	20840	6280
5027	20844	6276
5028	20849	6272
5029	20853	6268
5030	20857	6264
5031	20860	6259
5032	20867	6256
5033	20872	6252
5034	20876	6248
5035	20879	6243
5036	20882	6239
5037	20885	6234
5038	20888	6230
5039	20893	6226
5040	20897	6222
5041	20901	6218
5042	20907	6214
5043	20910	6210
5044	20915	6206
5045	20918	6201
5046	20922	6197
5047	20925	6193
5048	20929	6188
5049	20931	6184
5050	20941	6181
5051	20944	6177
5052	20948	6172
5053	20956	6170
5054	20960	6165
5055	20963	6161
5056	20967	6157
5057	20973	6153
5058	20976	6149
5059	20980	6144
5060	20984	6140
5061	20987	6136
5062	20992	6132
5063	20996	6128
5064	21000	6123
5065	21003	6119
5066	21006	6115
5067	21010	6110
5068	21014	6106
5069	21019	6102
5070	21023	6098
5071	21026	6094
5072	21030	6089
5073	21034	6085
5074	21037	6081
5075	21041	6077
5076	21046	6073
5077	21050	6068
5078	21053	6064
5079	21056	6060
5080	21060	6055
5081	21064	6051
5082	21070	6047
5083	21073	6043
5084	21077	6039
5085	21081	6035
5086	21085	6030
5087	21090	6027
5088	21095	6023
5089	21098	6018
5090	21102	6014
5091	21105	6010
5092	21109	6005
5093	21115	6002
5094	21118	5997
5095	21121	5993
5096	21126	5989
5097	21129	5984
5098	21131	5980
5099	21137	5976
5100	21142	5972
5101	21146	5968
5102	21149	5964
5103	21153	5959
5104	21157	5955
5105	21162	5951
5106	21166	5947
5107	21170	5943
5108	21174	5939
5109	21178	5934
5110	21183	5931
5111	21186	5926
5112	21190	5922
5113	21194	5918
5114	21197	5913
5115	21200	5909
5116	21204	5905
5117	21208	5900
5118	21214	5897
5119	21217	5892
5120	21221	5888
5121	21224	5884
5122	21228	5879
5123	21233	5876
5124	21237	5871
5125	21241	5867
5126	21244	5863
5127	21247	5858
5128	21251	5854
5129	21255	5850
5130	21258	5846
5131	21261	5841
5132	21265	5837
5133	21269	5833
5134	21273	5828
5135	21277	5824
5136	21280	5820
5137	21283	5815
5138	21287	5811
5139	21291	5807
5140	21294	5802
5141	21298	5798
5142	21302	5794
5143	21306	5790
5144	21309	5786
5145	21312	5781
5146	21315	5777
5147	21318	5772
5148	21322	5768
5149	21325	5764
5150	21328	5759
5151	21332	5755
5152	21338	5751
5153	21341	5747
5154	21345	5743
5155	21349	5739
5156	21353	5734
5157	21357	5730
5158	21361	5726
5159	21365	5722
5160	21369	5718
5161	21372	5713
5162	21376	5709
5163	21380	5705
5164	21384	5701
5165	21387	5696
5166	21391	5692
5167	21396	5688
5168	21399	5684
5169	21403	5679
5170	21408	5676
5171	21411	5671
5172	21414	5667
5173	21418	5663
5174	21421	5658
5175	21425	5654
5176	21431	5650
5177	21434	5646
5178	21439	5642
5179	21443	5638
5180	21446	5633
5181	21452	5630
5182	21456	5625
5183	21459	5621
5184	21462	5617
5185	21466	5612
5186	21470	5608
5187	21478	5605
5188	21481	5601
5189	21485	5596
5190	21488	5592
5191	21492	5588
5192	21498	5584
5193	21502	5580
5194	21506	5576
5195	21509	5571
5196	21512	5567
5197	21515	5563
5198	21520	5559
5199	21526	5555
5200	21530	5551
5201	21534	5547
5202	21538	5542
5203	21545	5539
5204	21548	5535
5205	21551	5530
5206	21555	5526
5207	21558	5522
5208	21561	5517
5209	21568	5514
5210	21571	5509
5211	21574	5505
5212	21578	5501
5213	21583	5497
5214	21586	5492
5215	21591	5489
5216	21596	5485
5217	21600	5480
5218	21603	5476
5219	21606	5471
5220	21609	5467
5221	21613	5463
5222	21618	5459
5223	21621	5455
5224	21625	5450
5225	21629	5446
5226	21632	5442
5227	21635	5437
5228	21639	5433
5229	21643	5429
5230	21649	5425
5231	21652	5421
5232	21656	5417
5233	21659	5412
5234	21665	5409
5235	21668	5404
5236	21671	5400
5237	21676	5396
5238	21679	5391
5239	21683	5387
5240	21686	5383
5241	21690	5379
5242	21696	5375
5243	21699	5371
5244	21703	5366
5245	21707	5362
5246	21711	5358
5247	21717	5354
5248	21722	5350
5249	21725	5346
5250	21730	5342
5251	21732	5338
5252	21735	5333
5253	21739	5329
5254	21743	5325
5255	21746	5320
5256	21750	5316
5257	21753	5312
5258	21757	5307
5259	21764	5304
5260	21767	5300
5261	21770	5295
5262	21773	5291
5263	21776	5286
5264	21780	5282
5265	21784	5278
5266	21790	5274
5267	21793	5270
5268	21797	5266
5269	21801	5262
5270	21804	5257
5271	21811	5254
5272	21815	5250
5273	21819	5246
5274	21824	5241
5275	21826	5237
5276	21830	5233
5277	21834	5229
5278	21838	5224
5279	21841	5220
5280	21845	5216
5281	21850	5212
5282	21853	5207
5283	21859	5204
5284	21863	5200
5285	21866	5195
5286	21869	5191
5287	21873	5186
5288	21875	5182
5289	21880	5178
5290	21884	5174
5291	21887	5169
5292	21890	5165
5293	21895	5161
5294	21898	5157
5295	21904	5153
5296	21907	5149
5297	21914	5145
5298	21918	5141
5299	21921	5136
5300	21929	5133
5301	21932	5129
5302	21936	5125
5303	21940	5121
5304	21943	5116
5305	21946	5112
5306	21953	5108
5307	21956	5104
5308	21960	5100
5309	21963	5095
5310	21966	5091
5311	21970	5087
5312	21974	5083
5313	21979	5079
5314	21983	5075
5315	21989	5071
5316	21992	5067
5317	21999	5063
5318	22003	5059
5319	22007	5055
5320	22010	5050
5321	22013	5046
5322	22016	5041
5323	22020	5037
5324	22026	5033
5325	22029	5029
5326	22033	5025
5327	22036	5021
5328	22040	5016
5329	22045	5012
5330	22049	5008
5331	22053	5004
5332	22056	5000
5333	22059	4995
5334	22062	4991
5335	22066	4987
5336	22070	4983
5337	22073	4978
5338	22076	4974
5339	22080	4970
5340	22083	4965
5341	22086	4961
5342	22092	4957
5343	22096	4953
5344	22100	4949
5345	22103	4945
5346	22107	4940
5347	22109	4936
5348	22113	4932
5349	22117	4927
5350	22124	4924
5351	22127	4919
5352	22132	4915
5353	22135	4911
5354	22140	4907
5355	22143	4903
5356	22147	4899
5357	22150	4894
5358	22153	4890
5359	22156	4886
5360	22160	4881
5361	22163	4877
5362	22169	4873
5363	22172	4869
5364	22177	4865
5365	22180	4861
5366	22187	4857
5367	22191	4853
5368	22194	4848
5369	22197	4844
5370	22201	4840
5371	22204	4836
5372	22208	4831
5373	22214	4828
5374	22217	4823
5375	22220	4819
5376	22225	4815
5377	22228	4811
5378	22233	4807
5379	22237	4802
5380	22241	4798
5381	22244	4794
5382	22248	4790
5383	22251	4785
5384	22260	4782
5385	22263	4778
5386	22267	4774
5387	22270	4769
5388	22273	4765
5389	22277	4761
5390	22282	4757
5391	22286	4753
5392	22290	4749
5393	22293	4744
5394	22297	4740
5395	22300	4736
5396	22304	4731
5397	22309	4728
5398	22312	4723
5399	22316	4719
5400	22320	4715
5401	22323	4710
5402	22326	4706
5403	22329	4702
5404	22333	4698
5405	22339	4694
5406	22343	4690
5407	22346	4685
5408	22351	4681
5409	22357	4678
5410	22360	4673
5411	22364	4669
5412	22367	4665
5413	22371	4661
5414	22374	4656
5415	22379	4652
5416	22383	4648
5417	22387	4644
5418	22390	4640
5419	22394	4635
5420	22399	4631
5421	22405	4628
5422	22409	4623
5423	22412	4619
5424	22416	4615
5425	22419	4611
5426	22422	4606
5427	22426	4602
5428	22430	4598
5429	22434	4594
5430	22437	4589
5431	22440	4585
5432	22444	4581
5433	22447	4577
5434	22453	4573
5435	22457	4569
5436	22461	4565
5437	22464	4560
5438	22467	4556
5439	22471	4552
5440	22474	4547
5441	22478	4543
5442	22482	4539
5443	22485	4534
5444	22488	4530
5445	22491	4526
5446	22496	4522
5447	22499	4518
5448	22503	4513
5449	22506	4509
5450	22509	4505
5451	22512	4500
5452	22516	4496
5453	22520	4492
5454	22526	4488
5455	22529	4484
5456	22532	4480
5457	22537	4476
5458	22540	4471
5459	22546	4468
5460	22551	4463
5461	22554	4459
5462	22558	4455
5463	22561	4451
5464	22565	4447
5465	22571	4443
5466	22574	4438
5467	22578	4434
5468	22582	4430
5469	22585	4426
5470	22589	4422
5471	22594	4418
5472	22597	4413
5473	22601	4409
5474	22604	4405
5475	22607	4400
5476	22611	4396
5477	22614	4392
5478	22619	4388
5479	22622	4384
5480	22625	4379
5481	22629	4375
5482	22632	4371
5483	22636	4367
5484	22640	4362
5485	22644	4358
5486	22647	4354
5487	22651	4350
5488	22654	4345
5489	22657	4341
5490	22664	4338
5491	22666	4333
5492	22669	4329
5493	22674	4325
5494	22678	4321
5495	22681	4316
5496	22684	4312
5497	22687	4308
5498	22694	4304
5499	22697	4300
5500	22704	4296
5501	22711	4293
5502	22718	4289
5503	22724	4285
5504	22729	4281
5505	22737	4278
5506	22741	4274
5507	22747	4270
5508	22752	4266
5509	22756	4262
5510	22760	4258
5511	22765	4254
5512	22769	4249
5513	22772	4245
5514	22775	4241
5515	22778	4236
5516	22782	4232
5517	22785	4228
5518	22789	4224
5519	22792	4219
5520	22797	4215
5521	22800	4211
5522	22805	4207
5523	22809	4203
5524	22817	4199
5525	22821	4195
5526	22825	4191
5527	22829	4187
5528	22832	4183
5529	22836	4179
5530	22839	4174
5531	22843	4170
5532	22847	4166
5533	22850	4162
5534	22854	4157
5535	22858	4153
5536	22862	4149
5537	22865	4145
5538	22869	4141
5539	22872	4136
5540	22879	4133
5541	22883	4129
5542	22886	4124
5543	22890	4120
5544	22894	4116
5545	22897	4112
5546	22901	4107
5547	22905	4103
5548	22909	4099
5549	22912	4095
5550	22915	4091
5551	22919	4086
5552	22923	4082
5553	22926	4078
5554	22932	4074
5555	22935	4070
5556	22939	4066
5557	22943	4062
5558	22946	4057
5559	22950	4053
5560	22955	4049
5561	22958	4045
5562	22961	4040
5563	22964	4036
5564	22967	4032
5565	22972	4028
5566	22978	4024
5567	22981	4020
5568	22985	4015
5569	22989	4011
5570	22992	4007
5571	22997	4003
5572	23002	3999
5573	23006	3995
5574	23009	3991
5575	23013	3986
5576	23016	3982
5577	23024	3979
5578	23028	3975
5579	23031	3970
5580	23035	3966
5581	23038	3962
5582	23043	3958
5583	23046	3953
5584	23049	3949
5585	23056	3945
5586	23059	3941
5587	23063	3937
5588	23067	3933
5589	23074	3929
5590	23077	3925
5591	23080	3921
5592	23085	3917
5593	23088	3912
5594	23091	3908
5595	23094	3904
5596	23098	3900
5597	23104	3896
5598	23107	3891
5599	23110	3887
5600	23114	3883
5601	23117	3879
5602	23120	3874
5603	23124	3870
5604	23129	3866
5605	23132	3862
5606	23137	3858
5607	23140	3853
5608	23144	3849
5609	23150	3846
5610	23153	3841
5611	23158	3837
5612	23164	3833
5613	23170	3830
5614	23173	3825
5615	23177	3821
5616	23181	3817
5617	23185	3813
5618	23188	3808
5619	23192	3804
5620	23198	3801
5621	23201	3796
5622	23205	3792
5623	23209	3788
5624	23214	3784
5625	23219	3780
5626	23222	3776
5627	23227	3772
5628	23230	3767
5629	23234	3763
5630	23237	3759
5631	23240	3755
5632	23244	3750
5633	23248	3746
5634	23252	3742
5635	23257	3738
5636	23260	3734
5637	23267	3730
5638	23271	3726
5639	23275	3722
5640	23278	3718
5641	23281	3713
5642	23284	3709
5643	23288	3705
5644	23294	3701
5645	23298	3697
5646	23301	3693
5647	23306	3689
5648	23312	3685
5649	23316	3681
5650	23320	3677
5651	23323	3672
5652	23327	3668
5653	23330	3664
5654	23334	3660
5655	23338	3655
5656	23342	3651
5657	23346	3647
5658	23351	3643
5659	23354	3639
5660	23357	3635
5661	23361	3630
5662	23365	3626
5663	23368	3622
5664	23372	3618
5665	23375	3613
5666	23379	3609
5667	23382	3605
5668	23385	3601
5669	23388	3596
5670	23391	3592
5671	23395	3588
5672	23399	3584
5673	23402	3580
5674	23406	3575
5675	23410	3571
5676	23417	3568
5677	23420	3563
5678	23423	3559
5679	23427	3555
5680	23431	3551
5681	23438	3547
5682	23441	3543
5683	23446	3539
5684	23449	3534
5685	23452	3530
5686	23455	3526
5687	23459	3522
5688	23463	3518
5689	23466	3513
5690	23469	3509
5691	23473	3505
5692	23477	3501
5693	23481	3497
5694	23485	3492
5695	23490	3488
5696	23493	3484
5697	23496	3480
5698	23500	3476
5699	23503	3471
5700	23507	3467
5701	23511	3463
5702	23514	3459
5703	23518	3455
5704	23523	3451
5705	23528	3447
5706	23532	3443
5707	23536	3438
5708	23539	3434
5709	23542	3430
5710	23546	3426
5711	23548	3421
5712	23553	3417
5713	23558	3413
5714	23563	3409
5715	23567	3405
5716	23571	3401
5717	23577	3397
5718	23580	3393
5719	23584	3389
5720	23588	3385
5721	23592	3380
5722	23595	3376
5723	23599	3372
5724	23605	3368
5725	23608	3364
5726	23612	3360
5727	23616	3356
5728	23619	3351
5729	23626	3348
5730	23630	3343
5731	23634	3339
5732	23637	3335
5733	23640	3331
5734	23643	3327
5735	23648	3322
5736	23654	3319
5737	23658	3315
5738	23664	3311
5739	23667	3306
5740	23672	3302
5741	23675	3298
5742	23679	3294
5743	23683	3290
5744	23686	3286
5745	23689	3281
5746	23693	3277
5747	23699	3273
5748	23702	3269
5749	23705	3265
5750	23710	3261
5751	23713	3256
5752	23717	3252
5753	23720	3248
5754	23729	3244
5755	23732	3240
5756	23736	3236
5757	23740	3232
5758	23744	3228
5759	23749	3224
5760	23753	3220
5761	23757	3216
5762	23760	3211
5763	23763	3207
5764	23767	3203
5765	23771	3199
5766	23776	3195
5767	23779	3190
5768	23782	3186
5769	23786	3182
5770	23789	3178
5771	23792	3174
5772	23799	3170
5773	23803	3166
5774	23806	3161
5775	23809	3157
5776	23813	3153
5777	23816	3149
5778	23820	3145
5779	23826	3141
5780	23829	3136
5781	23832	3132
5782	23836	3128
5783	23840	3124
5784	23844	3120
5785	23848	3116
5786	23853	3112
5787	23856	3107
5788	23859	3103
5789	23862	3099
5790	23866	3095
5791	23869	3090
5792	23874	3086
5793	23878	3082
5794	23883	3078
5795	23886	3074
5796	23893	3070
5797	23897	3066
5798	23901	3062
5799	23906	3058
5800	23909	3054
5801	23912	3049
5802	23915	3045
5803	23922	3041
5804	23926	3037
5805	23931	3033
5806	23936	3029
5807	23939	3025
5808	23944	3021
5809	23948	3017
5810	23951	3013
5811	23954	3008
5812	23958	3004
5813	23962	3000
5814	23966	2996
5815	23970	2992
5816	23973	2987
5817	23978	2983
5818	23981	2979
5819	23984	2975
5820	23988	2971
5821	23993	2967
5822	23996	2963
5823	23999	2958
5824	24003	2954
5825	24006	2950
5826	24010	2946
5827	24014	2942
5828	24017	2937
5829	24021	2933
5830	24025	2929
5831	24028	2925
5832	24032	2921
5833	24035	2916
5834	24039	2912
5835	24043	2908
5836	24046	2904
5837	24049	2900
5838	24052	2895
5839	24057	2891
5840	24060	2887
5841	24064	2883
5842	24069	2879
5843	24073	2875
5844	24076	2871
5845	24080	2866
5846	24084	2862
5847	24088	2858
5848	24091	2854
5849	24094	2850
5850	24097	2845
5851	24104	2842
5852	24107	2837
5853	24110	2833
5854	24113	2829
5855	24117	2825
5856	24121	2821
5857	24124	2816
5858	24127	2812
5859	24132	2808
5860	24137	2804
5861	24139	2800
5862	24143	2796
5863	24146	2791
5864	24150	2787
5865	24154	2783
5866	24157	2779
5867	24161	2775
5868	24165	2771
5869	24168	2766
5870	24172	2762
5871	24175	2758
5872	24178	2754
5873	24186	2750
5874	24189	2746
5875	24192	2742
5876	24196	2737
5877	24204	2734
5878	24207	2729
5879	24210	2725
5880	24215	2721
5881	24218	2717
5882	24222	2713
5883	24225	2709
5884	24229	2704
5885	24235	2701
5886	24239	2696
5887	24242	2692
5888	24245	2688
5889	24249	2684
5890	24257	2680
5891	24260	2676
5892	24264	2672
5893	24267	2668
5894	24270	2663
5895	24274	2659
5896	24278	2655
5897	24282	2651
5898	24286	2647
5899	24289	2643
5900	24293	2638
5901	24300	2635
5902	24303	2630
5903	24307	2626
5904	24311	2622
5905	24315	2618
5906	24318	2614
5907	24322	2610
5908	24328	2606
5909	24331	2601
5910	24335	2597
5911	24340	2593
5912	24342	2589
5913	24349	2585
5914	24352	2581
5915	24356	2577
5916	24360	2573
5917	24363	2568
5918	24366	2564
5919	24370	2560
5920	24376	2556
5921	24380	2552
5922	24384	2548
5923	24388	2544
5924	24395	2540
5925	24402	2536
5926	24406	2532
5927	24409	2528
5928	24412	2523
5929	24415	2519
5930	24419	2515
5931	24426	2511
5932	24430	2507
5933	24434	2503
5934	24437	2499
5935	24444	2495
5936	24448	2491
5937	24452	2487
5938	24456	2483
5939	24459	2478
5940	24464	2474
5941	24470	2470
5942	24473	2466
5943	24476	2462
5944	24480	2458
5945	24483	2454
5946	24487	2449
5947	24494	2446
5948	24498	2442
5949	24501	2437
5950	24505	2433
5951	24508	2429
5952	24513	2425
5953	24519	2421
5954	24522	2417
5955	24526	2413
5956	24530	2409
5957	24535	2404
5958	24538	2400
5959	24542	2396
5960	24544	2392
5961	24551	2388
5962	24554	2384
5963	24558	2380
5964	24565	2376
5965	24569	2372
5966	24573	2367
5967	24577	2363
5968	24580	2359
5969	24584	2355
5970	24587	2351
5971	24591	2347
5972	24599	2343
5973	24602	2339
5974	24606	2335
5975	24610	2330
5976	24616	2326
5977	24619	2322
5978	24623	2318
5979	24626	2314
5980	24630	2310
5981	24633	2306
5982	24637	2301
5983	24640	2297
5984	24646	2293
5985	24649	2289
5986	24653	2285
5987	24657	2281
5988	24660	2277
5989	24666	2273
5990	24669	2268
5991	24672	2264
5992	24676	2260
5993	24679	2256
5994	24682	2252
5995	24686	2247
5996	24692	2244
5997	24696	2239
5998	24699	2235
5999	24703	2231
6000	24706	2227
6001	24712	2223
6002	24716	2219
6003	24720	2215
6004	24724	2210
6005	24727	2206
6006	24730	2202
6007	24735	2198
6008	24738	2194
6009	24741	2190
6010	24746	2186
6011	24750	2181
6012	24754	2177
6013	24760	2173
6014	24764	2169
6015	24768	2165
6016	24771	2161
6017	24774	2157
6018	24777	2152
6019	24782	2148
6020	24787	2144
6021	24791	2140
6022	24795	2136
6023	24799	2132
6024	24803	2128
6025	24807	2124
6026	24811	2120
6027	24814	2115
6028	24817	2111
6029	24821	2107
6030	24824	2103
6031	24829	2099
6032	24833	2095
6033	24836	2090
6034	24840	2086
6035	24844	2082
6036	24847	2078
6037	24851	2074
6038	24854	2070
6039	24858	2066
6040	24862	2061
6041	24867	2057
6042	24870	2053
6043	24876	2049
6044	24879	2045
6045	24882	2041
6046	24886	2037
6047	24892	2033
6048	24895	2029
6049	24899	2024
6050	24902	2020
6051	24906	2016
6052	24909	2012
6053	24912	2008
6054	24916	2003
6055	24920	1999
6056	24924	1995
6057	24927	1991
6058	24931	1987
6059	24937	1983
6060	24940	1979
6061	24943	1975
6062	24947	1970
6063	24950	1966
6064	24954	1962
6065	24959	1958
6066	24962	1954
6067	24965	1950
6068	24971	1946
6069	24974	1941
6070	24978	1937
6071	24981	1933
6072	24986	1929
6073	24989	1925
6074	24993	1921
6075	24995	1917
6076	24999	1912
6077	25003	1908
6078	25007	1904
6079	25011	1900
6080	25016	1896
6081	25019	1892
6082	25023	1888
6083	25028	1884
6084	25032	1879
6085	25035	1875
6086	25038	1871
6087	25042	1867
6088	25046	1863
6089	25053	1859
6090	25056	1855
6091	25060	1851
6092	25064	1847
6093	25068	1842
6094	25072	1838
6095	25076	1834
6096	25082	1830
6097	25085	1826
6098	25088	1822
6099	25091	1818
6100	25096	1814
6101	25100	1809
6102	25103	1805
6103	25107	1801
6104	25111	1797
6105	25115	1793
6106	25119	1789
6107	25123	1785
6108	25127	1781
6109	25130	1776
6110	25134	1772
6111	25137	1768
6112	25141	1764
6113	25145	1760
6114	25150	1756
6115	25154	1752
6116	25159	1748
6117	25163	1743
6118	25170	1740
6119	25173	1735
6120	25177	1731
6121	25180	1727
6122	25186	1723
6123	25190	1719
6124	25194	1715
6125	25200	1711
6126	25208	1707
6127	25212	1703
6128	25215	1699
6129	25220	1695
6130	25226	1691
6131	25229	1686
6132	25232	1682
6133	25238	1678
6134	25242	1674
6135	25245	1670
6136	25255	1666
6137	25259	1662
6138	25263	1658
6139	25267	1654
6140	25271	1650
6141	25276	1646
6142	25280	1642
6143	25285	1637
6144	25289	1633
6145	25292	1629
6146	25299	1625
6147	25303	1621
6148	25307	1617
6149	25310	1613
6150	25320	1609
6151	25323	1605
6152	25326	1601
6153	25331	1597
6154	25336	1593
6155	25339	1588
6156	25343	1584
6157	25349	1580
6158	25353	1576
6159	25356	1572
6160	25359	1568
6161	25365	1564
6162	25372	1560
6163	25375	1556
6164	25381	1552
6165	25385	1547
6166	25388	1543
6167	25393	1539
6168	25397	1535
6169	25401	1531
6170	25404	1527
6171	25408	1523
6172	25412	1519
6173	25417	1514
6174	25420	1510
6175	25424	1506
6176	25429	1502
6177	25435	1498
6178	25438	1494
6179	25443	1490
6180	25446	1486
6181	25449	1482
6182	25452	1477
6183	25457	1473
6184	25461	1469
6185	25464	1465
6186	25467	1461
6187	25472	1457
6188	25476	1453
6189	25479	1448
6190	25484	1444
6191	25489	1440
6192	25493	1436
6193	25496	1432
6194	25498	1428
6195	25502	1424
6196	25509	1420
6197	25512	1416
6198	25515	1411
6199	25521	1407
6200	25524	1403
6201	25529	1399
6202	25533	1395
6203	25537	1391
6204	25540	1387
6205	25543	1382
6206	25546	1378
6207	25551	1374
6208	25555	1370
6209	25559	1366
6210	25562	1362
6211	25567	1358
6212	25571	1354
6213	25577	1350
6214	25581	1345
6215	25584	1341
6216	25587	1337
6217	25590	1333
6218	25593	1329
6219	25598	1325
6220	25604	1321
6221	25607	1316
6222	25610	1312
6223	25614	1308
6224	25618	1304
6225	25620	1300
6226	25623	1296
6227	25628	1292
6228	25631	1287
6229	25635	1283
6230	25639	1279
6231	25642	1275
6232	25648	1271
6233	25651	1267
6234	25655	1263
6235	25659	1259
6236	25663	1254
6237	25665	1250
6238	25668	1246
6239	25674	1242
6240	25678	1238
6241	25681	1234
6242	25684	1230
6243	25688	1225
6244	25691	1221
6245	25696	1217
6246	25701	1213
6247	25705	1209
6248	25708	1205
6249	25711	1201
6250	25714	1197
6251	25719	1193
6252	25723	1188
6253	25726	1184
6254	25729	1180
6255	25736	1176
6256	25740	1172
6257	25743	1168
6258	25749	1164
6259	25753	1160
6260	25757	1156
6261	25761	1151
6262	25764	1147
6263	25767	1143
6264	25771	1139
6265	25775	1135
6266	25779	1131
6267	25783	1127
6268	25786	1122
6269	25789	1118
6270	25792	1114
6271	25797	1110
6272	25801	1106
6273	25805	1102
6274	25808	1098
6275	25812	1094
6276	25816	1089
6277	25819	1085
6278	25823	1081
6279	25826	1077
6280	25829	1073
6281	25832	1069
6282	25835	1064
6283	25837	1060
6284	25841	1056
6285	25844	1052
6286	25849	1048
6287	25852	1044
6288	25858	1040
6289	25863	1036
6290	25872	1032
6291	25876	1028
6292	25881	1024
6293	25886	1019
6294	25891	1015
6295	25895	1011
6296	25898	1007
6297	25901	1003
6298	25905	999
6299	25911	995
6300	25915	991
6301	25918	987
6302	25923	982
6303	25927	978
6304	25931	974
6305	25936	970
6306	25940	966
6307	25943	962
6308	25946	958
6309	25949	954
6310	25954	950
6311	25958	945
6312	25962	941
6313	25965	937
6314	25971	933
6315	25974	929
6316	25978	925
6317	25981	921
6318	25985	917
6319	25988	912
6320	25992	908
6321	25994	904
6322	25997	900
6323	26002	896
6324	26006	892
6325	26009	888
6326	26013	883
6327	26017	879
6328	26021	875
6329	26025	871
6330	26028	867
6331	26032	863
6332	26038	859
6333	26041	855
6334	26044	851
6335	26048	846
6336	26053	842
6337	26057	838
6338	26060	834
6339	26065	830
6340	26069	826
6341	26072	822
6342	26074	818
6343	26078	813
6344	26083	809
6345	26087	805
6346	26090	801
6347	26096	797
6348	26099	793
6349	26103	789
6350	26107	785
6351	26111	781
6352	26115	776
