iter	RMSE
4775	2280.238372
4776	2280.23761
4777	2280.212753
4778	2280.212256
4779	2280.04591
4780	2279.983445
4781	2279.917362
4782	2279.767766
4783	2279.716959
4784	2279.716221
4785	2279.684433
4786	2279.64937
4787	2279.565932
4788	2279.498243
4789	2279.451454
4790	2279.413247
4791	2279.318285
4792	2279.228344
4793	2279.213036
4794	2279.150572
4795	2279.075192
4796	2278.919287
4797	2278.884797
4798	2278.870892
4799	2278.790734
4800	2278.743134
4801	2278.672357
4802	2278.643822
4803	2278.564867
4804	2278.507373
4805	2278.405417
4806	2278.356575
4807	2278.301495
4808	2278.300646
4809	2278.29806
4810	2278.232755
4811	2278.142264
4812	2277.969407
4813	2277.92577
4814	2277.893019
4815	2277.858324
4816	2277.838286
4817	2277.758259
4818	2277.721572
4819	2277.613283
4820	2277.536168
4821	2277.356122
4822	2277.306693
4823	2277.305871
4824	2277.073093
4825	2277.032242
4826	2276.932481
4827	2276.917644
4828	2276.874719
4829	2276.858344
4830	2276.857471
4831	2276.845051
4832	2276.783589
4833	2276.74767
4834	2276.72901
4835	2276.656422
4836	2276.58433
4837	2276.482194
4838	2276.432444
4839	2276.381076
4840	2276.33829
4841	2276.297054
4842	2276.228052
4843	2276.183022
4844	2276.092106
4845	2276.068064
4846	2275.995336
4847	2275.924178
4848	2275.855988
4849	2275.790879
4850	2275.725172
4851	2275.678551
4852	2275.653493
4853	2275.607184
4854	2275.560406
4855	2275.542366
4856	2275.473916
4857	2275.457951
4858	2275.401034
4859	2275.363221
4860	2275.358467
4861	2275.291353
4862	2275.194545
4863	2275.062232
4864	2274.944631
4865	2274.940717
4866	2274.883059
4867	2274.799845
4868	2274.788248
4869	2274.711565
4870	2274.670784
4871	2274.599342
4872	2274.367296
4873	2274.246296
4874	2274.139453
4875	2274.082975
4876	2274.073545
4877	2274.013139
4878	2273.946254
4879	2273.891774
4880	2273.835431
4881	2273.724237
4882	2273.645875
4883	2273.549066
4884	2273.461885
4885	2273.421249
4886	2273.346818
4887	2273.320833
4888	2273.225334
4889	2273.136462
4890	2273.095602
4891	2273.035522
4892	2273.034792
4893	2273.02517
4894	2273.02445
4895	2272.948196
4896	2272.855664
4897	2272.746452
4898	2272.66551
4899	2272.626094
4900	2272.589803
4901	2272.574967
4902	2272.477238
4903	2272.460814
4904	2272.307581
4905	2272.239851
4906	2272.190278
4907	2272.067602
4908	2272.001939
4909	2271.966304
4910	2271.828221
4911	2271.817615
4912	2271.769692
4913	2271.620493
4914	2271.497552
4915	2271.37686
4916	2271.323006
4917	2271.287246
4918	2271.225979
4919	2271.174503
4920	2271.130208
4921	2270.988887
4922	2270.909248
4923	2270.790627
4924	2270.734006
4925	2270.719928
4926	2270.643413
4927	2270.599574
4928	2270.589615
4929	2270.480509
4930	2270.405983
4931	2270.248563
4932	2270.140761
4933	2270.134618
4934	2270.13417
4935	2270.077024
4936	2269.971635
4937	2269.8315
4938	2269.798489
4939	2269.750716
4940	2269.669484
4941	2269.543098
4942	2269.542397
4943	2269.483926
4944	2269.444952
4945	2269.442704
4946	2269.441935
4947	2269.342895
4948	2269.284291
4949	2269.254741
4950	2269.23411
4951	2269.179963
4952	2269.17965
4953	2269.161421
4954	2269.011667
4955	2268.982848
4956	2268.850276
4957	2268.797803
4958	2268.729136
4959	2268.612601
4960	2268.597971
4961	2268.55812
4962	2268.544734
4963	2268.521983
4964	2268.511969
4965	2268.486034
4966	2268.44823
4967	2268.437051
4968	2268.434739
4969	2268.419842
4970	2268.307774
4971	2268.233808
4972	2268.215165
4973	2268.134495
4974	2268.093006
4975	2268.031747
4976	2267.964481
4977	2267.878627
4978	2267.877973
4979	2267.774266
4980	2267.657307
4981	2267.54341
4982	2267.506948
4983	2267.439152
4984	2267.380643
4985	2267.335317
4986	2267.285103
4987	2267.221508
4988	2267.117346
4989	2267.104439
4990	2267.085586
4991	2267.046932
4992	2267.005711
4993	2266.955585
4994	2266.921355
4995	2266.821143
4996	2266.723988
4997	2266.643673
4998	2266.554812
4999	2266.494552
5000	2266.431933
5001	2266.34053
5002	2266.29705
5003	2266.203573
5004	2266.160965
5005	2266.11954
5006	2265.971371
5007	2265.936084
5008	2265.896203
5009	2265.831812
5010	2265.772806
5011	2265.638627
5012	2265.623458
5013	2265.590763
5014	2265.562393
5015	2265.461931
5016	2265.362287
5017	2265.285086
5018	2265.244045
5019	2265.182729
5020	2265.057096
5021	2264.991914
5022	2264.945641
5023	2264.914016
5024	2264.913707
5025	2264.901998
5026	2264.744454
5027	2264.70015
5028	2264.640831
5029	2264.587174
5030	2264.503284
5031	2264.461436
5032	2264.314358
5033	2264.21915
5034	2264.178004
5035	2264.109043
5036	2263.999044
5037	2263.99839
5038	2263.925369
5039	2263.892574
5040	2263.820878
5041	2263.544157
5042	2263.438948
5043	2263.431167
5044	2263.430548
5045	2263.356835
5046	2263.274046
5047	2263.192586
5048	2263.12203
5049	2263.03895
5050	2262.91737
5051	2262.887744
5052	2262.842813
5053	2262.779565
5054	2262.713026
5055	2262.649165
5056	2262.580566
5057	2262.519182
5058	2262.431855
5059	2262.387364
5060	2262.352932
5061	2262.338149
5062	2262.330114
5063	2262.329457
5064	2262.132973
5065	2262.105414
5066	2262.066247
5067	2261.924108
5068	2261.773648
5069	2261.648513
5070	2261.597497
5071	2261.548096
5072	2261.535718
5073	2261.497481
5074	2261.496783
5075	2261.409024
5076	2261.34716
5077	2261.307913
5078	2261.23565
5079	2261.154164
5080	2261.125683
5081	2261.123503
5082	2261.100395
5083	2261.059961
5084	2261.028021
5085	2260.95488
5086	2260.913125
5087	2260.788633
5088	2260.678689
5089	2260.604263
5090	2260.438858
5091	2260.438205
5092	2260.336438
5093	2260.234933
5094	2260.188604
5095	2260.127645
5096	2259.941264
5097	2259.930224
5098	2259.902441
5099	2259.827164
5100	2259.765458
5101	2259.743941
5102	2259.721483
5103	2259.690031
5104	2259.614357
5105	2259.603643
5106	2259.535659
5107	2259.48976
5108	2259.390812
5109	2259.351649
5110	2259.350067
5111	2259.294203
5112	2259.240436
5113	2259.104573
5114	2259.103935
5115	2259.012733
5116	2258.987221
5117	2258.881788
5118	2258.819985
5119	2258.819697
5120	2258.806489
5121	2258.692518
5122	2258.59207
5123	2258.561509
5124	2258.484332
5125	2258.439368
5126	2258.393881
5127	2258.363833
5128	2258.27067
5129	2258.160105
5130	2258.127645
5131	2258.060839
5132	2257.924234
5133	2257.875071
5134	2257.761501
5135	2257.601152
5136	2257.51759
5137	2257.478249
5138	2257.358846
5139	2257.358448
5140	2257.326612
5141	2257.170385
5142	2257.026326
5143	2256.933791
5144	2256.835534
5145	2256.835144
5146	2256.834419
5147	2256.71779
5148	2256.591454
5149	2256.533162
5150	2256.445088
5151	2256.408835
5152	2256.32578
5153	2256.320466
5154	2256.278007
5155	2256.229004
5156	2256.198091
5157	2256.03437
5158	2255.95464
5159	2255.859761
5160	2255.818234
5161	2255.788634
5162	2255.721325
5163	2255.700636
5164	2255.69033
5165	2255.627166
5166	2255.562522
5167	2255.513047
5168	2255.441614
5169	2255.377949
5170	2255.218421
5171	2255.192112
5172	2255.178611
5173	2255.167867
5174	2255.058872
5175	2255.012717
5176	2255.012451
5177	2254.993318
5178	2254.908378
5179	2254.819067
5180	2254.729387
5181	2254.664706
5182	2254.591509
5183	2254.571438
5184	2254.434473
5185	2254.375025
5186	2254.289152
5187	2254.21288
5188	2254.132779
5189	2254.052387
5190	2253.967427
5191	2253.932023
5192	2253.890248
5193	2253.88713
5194	2253.872374
5195	2253.794227
5196	2253.723778
5197	2253.650391
5198	2253.607302
5199	2253.572474
5200	2253.506507
5201	2253.373933
5202	2253.319989
5203	2253.222075
5204	2253.15612
5205	2253.119055
5206	2253.109794
5207	2252.915341
5208	2252.895123
5209	2252.868192
5210	2252.827428
5211	2252.754886
5212	2252.734826
5213	2252.702672
5214	2252.627817
5215	2252.548637
5216	2252.421522
5217	2252.2851
5218	2252.249942
5219	2252.220837
5220	2252.208491
5221	2252.038999
5222	2252.000108
5223	2251.969278
5224	2251.898275
5225	2251.861382
5226	2251.790306
5227	2251.692339
5228	2251.65802
5229	2251.587486
5230	2251.465747
5231	2251.397377
5232	2251.368044
5233	2251.367772
5234	2251.241677
5235	2251.157579
5236	2251.014334
5237	2250.971369
5238	2250.818366
5239	2250.716172
5240	2250.673358
5241	2250.613538
5242	2250.525906
5243	2250.428962
5244	2250.358707
5245	2250.305421
5246	2250.281596
5247	2250.24064
5248	2250.18218
5249	2250.051771
5250	2250.008543
5251	2249.976347
5252	2249.87633
5253	2249.848199
5254	2249.79297
5255	2249.726653
5256	2249.693726
5257	2249.5666
5258	2249.446543
5259	2249.307843
5260	2249.283615
5261	2249.222264
5262	2249.187019
5263	2249.158695
5264	2249.148327
5265	2249.047358
5266	2248.944445
5267	2248.757257
5268	2248.698796
5269	2248.630225
5270	2248.609486
5271	2248.590345
5272	2248.500396
5273	2248.435855
5274	2248.406532
5275	2248.362198
5276	2248.287352
5277	2248.178317
5278	2248.060496
5279	2248.029087
5280	2247.896893
5281	2247.876518
5282	2247.824412
5283	2247.787743
5284	2247.737629
5285	2247.618772
5286	2247.562083
5287	2247.528342
5288	2247.491647
5289	2247.457672
5290	2247.439984
5291	2247.389771
5292	2247.312348
5293	2247.249665
5294	2247.214548
5295	2247.201203
5296	2247.184417
5297	2247.157716
5298	2247.025684
5299	2246.99068
5300	2246.977592
5301	2246.961717
5302	2246.926682
5303	2246.893405
5304	2246.775322
5305	2246.730069
5306	2246.567784
5307	2246.468201
5308	2246.408175
5309	2246.33466
5310	2246.296066
5311	2246.210413
5312	2246.18432
5313	2246.177958
5314	2246.177346
5315	2246.115132
5316	2246.032347
5317	2245.987221
5318	2245.93466
5319	2245.90982
5320	2245.860998
5321	2245.791003
5322	2245.78571
5323	2245.725925
5324	2245.598938
5325	2245.45073
5326	2245.368939
5327	2245.295776
5328	2245.224114
5329	2245.077872
5330	2245.024352
5331	2244.924416
5332	2244.718642
5333	2244.718444
5334	2244.602135
5335	2244.58027
5336	2244.469356
5337	2244.46055
5338	2244.443057
5339	2244.378531
5340	2244.312722
5341	2244.267772
5342	2244.258524
5343	2244.18156
5344	2244.071963
5345	2244.014753
5346	2243.935493
5347	2243.837599
5348	2243.754295
5349	2243.709136
5350	2243.650882
5351	2243.565637
5352	2243.541064
5353	2243.38416
5354	2243.320511
5355	2243.320224
5356	2243.226599
5357	2243.164864
5358	2243.099196
5359	2242.979462
5360	2242.887596
5361	2242.848375
5362	2242.721929
5363	2242.650787
5364	2242.581504
5365	2242.523414
5366	2242.345744
5367	2242.286517
5368	2242.286258
5369	2242.230461
5370	2242.172997
5371	2242.17281
5372	2242.083618
5373	2242.045721
5374	2241.956168
5375	2241.911772
5376	2241.88801
5377	2241.734413
5378	2241.677522
5379	2241.602211
5380	2241.567937
5381	2241.549864
5382	2241.543569
5383	2241.429349
5384	2241.393415
5385	2241.305664
5386	2241.261445
5387	2241.176274
5388	2241.112025
5389	2241.096409
5390	2241.041039
5391	2241.003365
5392	2240.926782
5393	2240.818884
5394	2240.750236
5395	2240.716252
5396	2240.635139
5397	2240.544852
5398	2240.483771
5399	2240.402565
5400	2240.385747
5401	2240.267536
5402	2240.216651
5403	2240.206144
5404	2240.128289
5405	2240.050197
5406	2240.002026
5407	2239.960954
5408	2239.881024
5409	2239.740208
5410	2239.715123
5411	2239.686405
5412	2239.649957
5413	2239.626047
5414	2239.610932
5415	2239.517019
5416	2239.435496
5417	2239.387546
5418	2239.326387
5419	2239.279715
5420	2239.200073
5421	2239.077685
5422	2239.033569
5423	2238.971417
5424	2238.910108
5425	2238.783812
5426	2238.619809
5427	2238.581484
5428	2238.494978
5429	2238.447669
5430	2238.366341
5431	2238.235383
5432	2238.082481
5433	2237.936554
5434	2237.866965
5435	2237.80888
5436	2237.731357
5437	2237.699202
5438	2237.655397
5439	2237.638974
5440	2237.559943
5441	2237.445405
5442	2237.347213
5443	2237.281268
5444	2237.235918
5445	2237.075099
5446	2236.95217
5447	2236.88902
5448	2236.769025
5449	2236.744267
5450	2236.741483
5451	2236.681739
5452	2236.65371
5453	2236.587277
5454	2236.50578
5455	2236.442553
5456	2236.332872
5457	2236.219782
5458	2236.13856
5459	2236.048916
5460	2236.010523
5461	2235.980098
5462	2235.928046
5463	2235.900544
5464	2235.800882
5465	2235.68628
5466	2235.630333
5467	2235.536105
5468	2235.470604
5469	2235.350072
5470	2235.235058
5471	2235.171947
5472	2235.139803
5473	2235.110225
5474	2235.048838
5475	2234.978862
5476	2234.926616
5477	2234.885648
5478	2234.828217
5479	2234.783754
5480	2234.722575
5481	2234.666616
5482	2234.605373
5483	2234.549217
5484	2234.514321
5485	2234.391737
5486	2234.339921
5487	2234.286561
5488	2234.274833
5489	2234.217665
5490	2234.190409
5491	2234.079304
5492	2234.013602
5493	2233.892324
5494	2233.847466
5495	2233.813683
5496	2233.773759
5497	2233.754984
5498	2233.754689
5499	2233.662514
5500	2233.58674
5501	2233.376307
5502	2233.339706
5503	2233.305462
5504	2233.26506
5505	2233.221727
5506	2233.145003
5507	2233.050031
5508	2232.988157
5509	2232.876204
5510	2232.796912
5511	2232.702106
5512	2232.642216
5513	2232.591909
5514	2232.530285
5515	2232.488082
5516	2232.438946
5517	2232.303392
5518	2232.245056
5519	2232.204351
5520	2232.154285
5521	2232.066192
5522	2232.000754
5523	2231.941726
5524	2231.865919
5525	2231.787987
5526	2231.719963
5527	2231.682598
5528	2231.621685
5529	2231.567849
5530	2231.4809
5531	2231.443051
5532	2231.361347
5533	2231.345334
5534	2231.326404
5535	2231.18888
5536	2231.09412
5537	2231.021894
5538	2230.910334
5539	2230.800599
5540	2230.757327
5541	2230.735687
5542	2230.643352
5543	2230.569854
5544	2230.36877
5545	2230.322374
5546	2230.281478
5547	2230.189576
5548	2230.121328
5549	2230.074786
5550	2230.024959
5551	2229.958068
5552	2229.878816
5553	2229.822041
5554	2229.808201
5555	2229.763426
5556	2229.699459
5557	2229.639432
5558	2229.626043
5559	2229.611878
5560	2229.569668
5561	2229.494232
5562	2229.459003
5563	2229.393088
5564	2229.289361
5565	2229.204097
5566	2229.110798
5567	2229.042262
5568	2228.965908
5569	2228.809003
5570	2228.717686
5571	2228.659586
5572	2228.616549
5573	2228.590647
5574	2228.517431
5575	2228.455824
5576	2228.415691
5577	2228.355842
5578	2228.315126
5579	2228.283677
5580	2228.26432
5581	2228.227139
5582	2228.1929
5583	2228.122734
5584	2228.108178
5585	2228.030058
5586	2227.973556
5587	2227.935001
5588	2227.876456
5589	2227.834863
5590	2227.755387
5591	2227.714813
5592	2227.674777
5593	2227.604074
5594	2227.59739
5595	2227.533773
5596	2227.510043
5597	2227.456725
5598	2227.370388
5599	2227.35793
5600	2227.317247
5601	2227.206724
5602	2227.10791
5603	2227.031409
5604	2226.935008
5605	2226.812108
5606	2226.766484
5607	2226.703195
5608	2226.613312
5609	2226.464076
5610	2226.449911
5611	2226.375528
5612	2226.323553
5613	2226.283446
5614	2226.278871
5615	2226.137908
5616	2226.073704
5617	2226.009291
5618	2225.967648
5619	2225.902762
5620	2225.754146
5621	2225.740877
5622	2225.678821
5623	2225.479308
5624	2225.410326
5625	2225.337958
5626	2225.270003
5627	2225.215547
5628	2225.194137
5629	2225.151748
5630	2225.141243
5631	2225.141051
5632	2225.071337
5633	2225.009565
5634	2224.956136
5635	2224.905864
5636	2224.764175
5637	2224.630255
5638	2224.480447
5639	2224.441259
5640	2224.365006
5641	2224.309986
5642	2224.292628
5643	2224.183896
5644	2224.152303
5645	2224.097664
5646	2224.076806
5647	2224.019068
5648	2223.956306
5649	2223.852808
5650	2223.747079
5651	2223.695102
5652	2223.607176
5653	2223.464436
5654	2223.429811
5655	2223.339547
5656	2223.275169
5657	2223.24422
5658	2223.206251
5659	2223.158983
5660	2223.093881
5661	2223.02861
5662	2222.978992
5663	2222.969465
5664	2222.892479
5665	2222.848717
5666	2222.799604
5667	2222.737752
5668	2222.655716
5669	2222.643668
5670	2222.525616
5671	2222.502393
5672	2222.406147
5673	2222.369622
5674	2222.330051
5675	2222.217274
5676	2222.19243
5677	2222.118302
5678	2222.040533
5679	2221.985503
5680	2221.873269
5681	2221.80294
5682	2221.671067
5683	2221.586067
5684	2221.563798
5685	2221.517363
5686	2221.468764
5687	2221.433313
5688	2221.379878
5689	2221.237507
5690	2221.187545
5691	2221.163883
5692	2221.109854
5693	2221.031058
5694	2220.971731
5695	2220.79125
5696	2220.759503
5697	2220.674271
5698	2220.513656
5699	2220.464334
5700	2220.422758
5701	2220.351758
5702	2220.254891
5703	2220.177477
5704	2220.128679
5705	2220.09663
5706	2220.014441
5707	2219.940274
5708	2219.897107
5709	2219.840069
5710	2219.74245
5711	2219.736206
5712	2219.671415
5713	2219.576298
5714	2219.54788
5715	2219.522737
5716	2219.484903
5717	2219.462604
5718	2219.378248
5719	2219.320709
5720	2219.209644
5721	2219.167119
5722	2219.133244
5723	2219.083887
5724	2219.031807
5725	2218.925403
5726	2218.862477
5727	2218.797205
5728	2218.796866
5729	2218.794143
5730	2218.764202
5731	2218.713639
5732	2218.64879
5733	2218.613033
5734	2218.574875
5735	2218.514003
5736	2218.344731
5737	2218.292966
5738	2218.209582
5739	2218.163852
5740	2218.150719
5741	2218.129952
5742	2218.067477
5743	2218.021645
5744	2217.971524
5745	2217.936979
5746	2217.910152
5747	2217.880488
5748	2217.831232
5749	2217.830901
5750	2217.730975
5751	2217.689109
5752	2217.655958
5753	2217.548018
5754	2217.402444
5755	2217.368291
5756	2217.328905
5757	2217.320019
5758	2217.254353
5759	2217.205107
5760	2217.154523
5761	2217.112037
5762	2217.110667
5763	2217.014279
5764	2216.963469
5765	2216.963317
5766	2216.91717
5767	2216.870126
5768	2216.869861
5769	2216.821434
5770	2216.716757
5771	2216.655158
5772	2216.585693
5773	2216.539517
5774	2216.539369
5775	2216.509176
5776	2216.408459
5777	2216.376453
5778	2216.205468
5779	2216.154141
5780	2216.104457
5781	2216.045364
5782	2216.034371
5783	2215.976293
5784	2215.908555
5785	2215.846843
5786	2215.801285
5787	2215.768386
5788	2215.756407
5789	2215.731124
5790	2215.706206
5791	2215.64149
5792	2215.566049
5793	2215.420048
5794	2215.384072
5795	2215.351974
5796	2215.302948
5797	2215.224268
5798	2215.106344
5799	2215.05978
5800	2214.977357
5801	2214.938954
5802	2214.796507
5803	2214.774647
5804	2214.774342
5805	2214.692768
5806	2214.638508
5807	2214.615404
5808	2214.540606
5809	2214.495745
5810	2214.362924
5811	2214.308676
5812	2214.204152
5813	2214.174285
5814	2214.088729
5815	2214.062478
5816	2214.037236
5817	2213.912552
5818	2213.889364
5819	2213.889066
5820	2213.810222
5821	2213.771264
5822	2213.752987
5823	2213.714508
5824	2213.622871
5825	2213.59758
5826	2213.498587
5827	2213.457589
5828	2213.247269
5829	2213.143299
5830	2213.09669
5831	2213.048227
5832	2212.972409
5833	2212.972119
5834	2212.944444
5835	2212.736859
5836	2212.715605
5837	2212.699598
5838	2212.699068
5839	2212.68052
5840	2212.620622
5841	2212.50197
5842	2212.381223
5843	2212.284529
5844	2212.215873
5845	2212.201757
5846	2212.103219
5847	2212.074116
5848	2212.071455
5849	2211.96648
5850	2211.959177
5851	2211.931867
5852	2211.867232
5853	2211.829676
5854	2211.783428
5855	2211.673076
5856	2211.603612
5857	2211.603382
5858	2211.524768
5859	2211.475665
5860	2211.450385
5861	2211.34349
5862	2211.322808
5863	2211.292403
5864	2211.194997
5865	2211.123243
5866	2211.121451
5867	2210.90217
5868	2210.855199
5869	2210.798739
5870	2210.778414
5871	2210.778239
5872	2210.747363
5873	2210.680983
5874	2210.634418
5875	2210.582874
5876	2210.572718
5877	2210.551071
5878	2210.505828
5879	2210.48607
5880	2210.445564
5881	2210.379916
5882	2210.333641
5883	2210.299496
5884	2210.299288
5885	2210.159003
5886	2210.108178
5887	2210.052409
5888	2210.006541
5889	2209.974995
5890	2209.938682
5891	2209.891514
5892	2209.85493
5893	2209.854049
5894	2209.78311
5895	2209.734739
5896	2209.660611
5897	2209.567132
5898	2209.515335
5899	2209.305875
5900	2209.194324
5901	2209.156626
5902	2209.125015
5903	2209.011303
5904	2208.940717
5905	2208.864761
5906	2208.804611
5907	2208.680028
5908	2208.629628
5909	2208.628765
5910	2208.551204
5911	2208.521137
5912	2208.492577
5913	2208.483261
5914	2208.482977
5915	2208.411758
5916	2208.411443
5917	2208.34278
5918	2208.328191
5919	2208.242046
5920	2208.142264
5921	2208.027947
5922	2208.005792
5923	2207.973382
5924	2207.896715
5925	2207.790599
5926	2207.770934
5927	2207.745511
5928	2207.700174
5929	2207.664243
5930	2207.638356
5931	2207.553142
5932	2207.488998
5933	2207.461264
5934	2207.461108
5935	2207.356599
5936	2207.29225
5937	2207.230469
5938	2207.22995
5939	2207.195618
5940	2207.111142
5941	2207.047988
5942	2207.047755
5943	2206.976082
5944	2206.974047
5945	2206.914095
5946	2206.821789
5947	2206.785516
5948	2206.728489
5949	2206.695556
5950	2206.627585
5951	2206.608896
5952	2206.593004
5953	2206.541387
5954	2206.531297
5955	2206.478851
5956	2206.466049
5957	2206.452784
5958	2206.414058
5959	2206.412506
5960	2206.412306
5961	2206.245382
5962	2206.206173
5963	2206.185283
5964	2206.058915
5965	2206.042843
5966	2205.983984
5967	2205.922945
5968	2205.87863
5969	2205.769048
5970	2205.707901
5971	2205.707638
5972	2205.673258
5973	2205.630442
5974	2205.619238
5975	2205.480611
5976	2205.446933
5977	2205.412729
5978	2205.359551
5979	2205.330317
5980	2205.272705
5981	2205.204694
5982	2205.157195
5983	2205.09823
5984	2205.071754
5985	2205.042296
5986	2204.987431
5987	2204.955654
5988	2204.832919
5989	2204.813261
5990	2204.813119
5991	2204.777694
5992	2204.741397
5993	2204.636547
5994	2204.598376
5995	2204.567832
5996	2204.556946
5997	2204.499511
5998	2204.455403
5999	2204.378664
6000	2204.338842
6001	2204.311694
6002	2204.24201
6003	2204.138936
6004	2204.097159
6005	2204.016218
6006	2203.892126
6007	2203.791192
6008	2203.75383
6009	2203.719169
6010	2203.676471
6011	2203.665565
6012	2203.617795
6013	2203.425377
6014	2203.307723
6015	2203.27351
6016	2203.241116
6017	2203.185242
6018	2203.135381
6019	2203.097882
6020	2202.91319
6021	2202.794135
6022	2202.750377
6023	2202.679352
6024	2202.622026
6025	2202.590314
6026	2202.515662
6027	2202.471509
6028	2202.373377
6029	2202.313021
6030	2202.27467
6031	2202.136643
6032	2202.023062
6033	2201.961959
6034	2201.917122
6035	2201.846165
6036	2201.801588
6037	2201.780139
6038	2201.742721
6039	2201.628851
6040	2201.557206
6041	2201.393007
6042	2201.391494
6043	2201.337119
6044	2201.304881
6045	2201.257809
6046	2201.197152
6047	2201.101934
6048	2201.0626
6049	2200.838349
6050	2200.812993
6051	2200.786814
6052	2200.762612
6053	2200.76182
6054	2200.570209
6055	2200.518424
6056	2200.421675
6057	2200.356127
6058	2200.315005
6059	2200.244243
6060	2200.148047
6061	2200.135835
6062	2200.085329
6063	2199.910927
6064	2199.875115
6065	2199.865327
6066	2199.764779
6067	2199.709443
6068	2199.637142
6069	2199.580798
6070	2199.51236
6071	2199.512221
6072	2199.433055
6073	2199.273912
6074	2199.166331
6075	2199.130552
6076	2199.0874
6077	2198.98112
6078	2198.956827
6079	2198.892479
6080	2198.81571
6081	2198.778729
6082	2198.717156
6083	2198.561263
6084	2198.48947
6085	2198.452855
6086	2198.352377
6087	2198.306783
6088	2198.229655
6089	2198.174559
6090	2198.076566
6091	2197.991177
6092	2197.903916
6093	2197.825801
6094	2197.734389
6095	2197.593367
6096	2197.497999
6097	2197.424213
6098	2197.412764
6099	2197.412566
6100	2197.333932
6101	2197.333158
6102	2197.304186
6103	2197.232964
6104	2197.201092
6105	2197.143015
6106	2197.091085
6107	2197.016105
6108	2196.949559
6109	2196.922425
6110	2196.896589
6111	2196.874259
6112	2196.841248
6113	2196.781536
6114	2196.777955
6115	2196.714719
6116	2196.635595
6117	2196.62654
6118	2196.539628
6119	2196.539406
6120	2196.443333
6121	2196.420174
6122	2196.37134
6123	2196.367078
6124	2196.350682
6125	2196.283292
6126	2196.174635
6127	2196.174428
6128	2196.118498
6129	2196.057661
6130	2196.027191
6131	2195.974656
6132	2195.933356
6133	2195.907488
6134	2195.873018
6135	2195.634987
6136	2195.545402
6137	2195.461246
6138	2195.32624
6139	2195.273041
6140	2195.272203
6141	2195.250538
6142	2195.093605
6143	2195.032442
6144	2194.970032
6145	2194.881992
6146	2194.810949
6147	2194.734874
6148	2194.708118
6149	2194.700912
6150	2194.645639
6151	2194.558861
6152	2194.516491
6153	2194.449037
6154	2194.37873
6155	2194.359974
6156	2194.326544
6157	2194.287215
6158	2194.277003
6159	2194.244994
6160	2194.198548
6161	2194.133894
6162	2194.070082
6163	2194.068231
6164	2194.034889
6165	2193.960886
6166	2193.959727
6167	2193.903345
6168	2193.882314
6169	2193.846089
6170	2193.802489
6171	2193.76996
6172	2193.769777
6173	2193.700893
6174	2193.631344
6175	2193.63118
6176	2193.616111
6177	2193.581896
6178	2193.552082
6179	2193.516595
6180	2193.487924
6181	2193.310882
6182	2193.216959
6183	2193.141861
6184	2193.119481
6185	2193.036096
6186	2192.949337
6187	2192.893646
6188	2192.893467
6189	2192.826124
6190	2192.802336
6191	2192.783819
6192	2192.725003
6193	2192.6688
6194	2192.593554
6195	2192.543049
6196	2192.491062
6197	2192.438218
6198	2192.380168
6199	2192.342214
6200	2192.293656
6201	2192.235036
6202	2192.226756
6203	2192.176291
6204	2192.159371
6205	2192.106219
6206	2192.055889
6207	2192.002194
6208	2191.958061
6209	2191.913261
6210	2191.877146
6211	2191.823256
6212	2191.735353
6213	2191.711811
6214	2191.711557
6215	2191.692631
6216	2191.666292
6217	2191.588636
6218	2191.553139
6219	2191.465752
6220	2191.458825
6221	2191.365977
6222	2191.325706
6223	2191.197828
6224	2191.144613
6225	2191.108133
6226	2191.06252
6227	2191.01807
6228	2190.971057
6229	2190.878017
6230	2190.689034
6231	2190.688853
6232	2190.654536
6233	2190.595461
6234	2190.501179
6235	2190.444589
6236	2190.39534
6237	2190.394579
6238	2190.365033
6239	2190.315954
6240	2190.26647
6241	2190.260557
6242	2190.212144
6243	2190.211146
6244	2190.209656
6245	2190.142012
6246	2189.937918
6247	2189.933146
6248	2189.932915
6249	2189.881537
6250	2189.824979
6251	2189.771517
6252	2189.746053
6253	2189.667137
6254	2189.58114
6255	2189.580954
6256	2189.511414
6257	2189.420829
6258	2189.365334
6259	2189.36318
6260	2189.313369
6261	2189.313198
6262	2189.312988
6263	2189.203097
6264	2189.150354
6265	2189.132021
6266	2189.118267
6267	2189.028121
6268	2188.980503
6269	2188.946198
6270	2188.885159
6271	2188.884991
6272	2188.832849
6273	2188.768312
6274	2188.738698
6275	2188.701432
6276	2188.595011
6277	2188.57697
6278	2188.537799
6279	2188.475545
6280	2188.420827
6281	2188.295418
6282	2188.295204
6283	2188.211824
6284	2188.11158
6285	2188.062706
6286	2188.028557
6287	2187.989526
6288	2187.961402
6289	2187.908325
6290	2187.800401
6291	2187.706529
6292	2187.67288
6293	2187.569971
6294	2187.512208
6295	2187.432463
6296	2187.341641
6297	2187.264243
6298	2187.125917
6299	2187.100735
6300	2187.049054
6301	2187.013433
6302	2186.978422
6303	2186.920894
6304	2186.896626
6305	2186.866859
6306	2186.7684
6307	2186.670236
6308	2186.648891
6309	2186.602222
6310	2186.5045
6311	2186.463172
6312	2186.408102
6313	2186.325988
6314	2186.261395
6315	2186.144634
6316	2186.117528
6317	2186.073796
6318	2185.975718
6319	2185.965793
6320	2185.941754
6321	2185.906141
6322	2185.818263
6323	2185.781871
6324	2185.764762
6325	2185.715571
6326	2185.646096
6327	2185.608623
6328	2185.451234
